"pri_auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes"
"05/31/2022","JSMW Monthly Summary Report (May 2022)","20,073","0","Scheduled","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","Admin","Washington","DC                                                                                                                                                                                                      ","20036","Admin","DC/MD/VA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","ACCESS Monthly Summary Report (May 2022)","20,099","0","Scheduled","CPGI","Monthly Summary Report","ACCESS  (you must add id from venues_profiles for this to link)","2651 Saulino Court","Dearborn  ","MI                                                                                                                                                                                                      ","48120","Admin","Detroit, MI","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","Southern University at New Orleans/ All of Us: Discussion about Healthcare Disparities - NCBW 100 Black Women","15,706","471,101","Scheduled","CPGI","Events","Southern University at New Orleans (you must add id from venues_profiles for this to link)","6400 Press Drive","New Orleans","LA                                                                                                                                                                                                      ","70126","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","Southern University at New Orleans/ SUNO Annual Conference - Working with Children and Families: Policy, Health Care and Resiliency","12,499","471,092","Scheduled","CPGI","Events","Southern University at New Orleans (you must add id from venues_profiles for this to link)","6400 Press Drive","New Orleans","LA                                                                                                                                                                                                      ","70126","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Southern University at New Orleans","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","Southern University at New Orleans/May 2022 Monthly Report","20,165","0","Scheduled","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","Admin","Washington","DC                                                                                                                                                                                                      ","20036","Admin","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","AAFP/May 2022 Monthly Report","20,168","0","Scheduled","CPGI","Monthly Summary Report","AAFP (you must add id from venues_profiles for this to link)","11400 Tomahawk Creek Parkway","Leawood","KS                                                                                                                                                                                                      ","66211","Admin","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","HACU Social Media Monthly Report (May 2022)","20,203","0","Scheduled","CPGI","Social Media","HACU Office (you must add id from venues_profiles for this to link)","8415 Datapoint Drive","San Antonio","TX                                                                                                                                                                                                      ","78229","Admin","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","NHCOA Monthly Summary Report","20,197","0","Scheduled","CPGI","Monthly Summary Report","NHCOA (you must add id from venues_profiles for this to link)","N/A","Washington","DC                                                                                                                                                                                                      ","20009","Admin","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","NHCOA Social Media Monthly Report (May 2022)","20,199","0","Scheduled","CPGI","Social Media","NHCOA (you must add id from venues_profiles for this to link)","N/A","Washington","DC                                                                                                                                                                                                      ","20009","Admin","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","HACU Monthly Summary Report (May 2022)","20,202","0","Scheduled","CPGI","Monthly Summary Report","HACU Office (you must add id from venues_profiles for this to link)","8415 Datapoint Drive","San Antonio","TX                                                                                                                                                                                                      ","78229","Admin","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/31/2022","Southern University at Shreveport/May 2022 Monthly Report","20,157","0","Scheduled","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","Admin","Washington","DC                                                                                                                                                                                                      ","20036","Admin","Shreveport, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/01/2022","Contemplation and Disability Podcast","20,245","0","Scheduled","DV","VAP - Live Demo/Engagement ","Contemplation and Disability Podcast (you must add id from venues_profiles for this to link)","154 Christopher St","New York","NY","10014","New York","New York, NY","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/01/2022","AAPA / Collaborative Webinar w NAHH - AoU and Diversity in Health Research","19,731","0","Scheduled","CPGI","Webinar","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","0","National Alliance for Hispanic Health","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/01/2022","AAPA / AAPA Conference 2022 - digital ad","13,961","470,836","Scheduled","CPGI","Other Digital","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/01/2022","AAPA / Meter Board Sign at AAPA 2022 Conference","20,144","0","Scheduled","CPGI","Modular Exhibit Panels","Indianapolis Convention Center (you must add id from venues_profiles for this to link)","100 S Capitol Ave","Indianapolis","IN                                                                                                                                                                                                      ","46225","Indiana","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/01/2022","Black Greek Letter Consortium /  Rooted in Resilience Tour - 3","15,298","470,935","Scheduled","In-Person Event","Community Event","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Suite 218","Decatur","TX                                                                                                                                                                                                      ","30035","District of Columbia","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Black Greek Letter Consortium (BGLC)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/03/2022","AAPA / Ad Placement - Digital Newsletter","18,553","472,941","Scheduled","CPGI","Digital Collateral Distribution (email, newsletters, flyers)","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/03/2022","AAPA / Ad Placement - Digital Newsletter","19,627","0","Scheduled","CPGI","CPGI Other","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/04/2022","Southern University Ag Center/Opelousas Health Fair","13,815","471,055","Scheduled","CPGI","Events","Sustainable Agriculture & Rural Development Institute (SARDI)  (you must add id from venues_profiles for this to link)","1209 Diesi St","Opelousas","LA","70570","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","Sustainable Agriculture & Rural Development Institute (SARDI)","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/04/2022","Xavier University/ The All of Us Research Program Workbench & R Data Analysis Training ","19,633","0","Scheduled","CPGI","Workshops","Xavier University (you must add id from venues_profiles for this to link)","1 Drexel Dr. ","New Orleans ","LA                                                                                                                                                                                                      ","70122","Louisiana","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"06/04/2022","Texas AHEC East - Waco Region / Healthy Families Expo 2022","18,405","472,491","Scheduled","In-Person Event CPGI","Community Event","Waco Family Medicine (you must add id from venues_profiles for this to link)","1600 Providence Drive","Waco","TX                                                                                                                                                                                                      ","76707","Alabama","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Texas AHEC East - Waco Region","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
