Date,Name,Event ID,Legacy Id,Event Status,Partner,Engagement Activity Type,Venue Name,Street Address,City,State,Zip,NN2 Venue Market,NN2 Consortia Partner Target Market,Event Recap Type Id,Collaboration Partner(s),Digital Recap | Digital Event Engagement,Digital Recap | # of Digital Event Attendees,Digital Recap | TWITTER,Digital Recap | # of Tweets,Digital Recap | Twitter Impressions,Digital Recap | Twitter Engagement,Digital Recap | FACEBOOK,Digital Recap | # of Facebook posts,Digital Recap | Facebook Reach,Digital Recap | Facebook Engagement,Digital Recap | INSTAGRAM,Digital Recap | # of Instagram posts,Digital Recap | Instagram Reach,Digital Recap | Instagram Impressions,Digital Recap | Instagram Engagement,Digital Recap | TWITTER CHAT,Digital Recap | # of Twitter Chat Attendees,Digital Recap | Twitter Chat Engagement,Digital Recap | FACEBOOK LIVE,Digital Recap | # of Facebook Live Attendees,Digital Recap | Facebook Live Engagement,Digital Recap | WhatsApp Reach,Digital Recap | LinkedIn Reach,Digital Recap | Blog Engagement,Digital Recap | Google Analytics Page Views,Digital Recap | Target/Primary Population,In-Person Recap | Est # of attendees,In-Person Recap | Est # of  Engagement,In-Person Recap | Reach of Tactic,In-Person Recap | Target/Primary Population,Hybrid Recap | Est # of attendees,Hybrid Recap | # of In-Person Attendees,Hybrid Recap | # of Virtual Attendees,Hybrid Recap | Est # of Engagement,Hybrid Recap | Target/Primary Population,Hybrid Recap | Most Resonating Messages,Non-Digital Non-Event Recap | Reach,"Non-Digital Non-Event Recap | If printed, how many were distributed?",Admin Recap | Accomplishments,Hybrid Recap | Concerns,Admin Recap | Barriers to participation,Admin Recap | Concerns expressed,Admin Recap | Challenges,Admin Recap | Lessons Learned,Admin Recap | Governance Activities Summary,Admin Recap | Best-resonating message,Admin Recap | Other notes,Partners | Digital - CPGI,Partners | Digital - CEP,Partners | Digital - FQHC,Partners | Digital - DV,Partners | In-Person - CPGI,Partners | In-Person - CEP,Partners | In-Person - DV,Partners | In-Person - HPO,Partners | In-Person - FQHC,Partners | Hybrid - CPGI,Partners | Hybrid - CEP,Partners | Hybrid - DV,Partners | Hybrid - HPO,Partners | Hybrid - FQHC,Partners | NonDig NonEvent - CPGI,Partners | NonDig NonEvent - CEP,Partners | NonDig NonEvent - DV,Partners | NonDig NonEvent - HPO,Partners | NonDig NonEvent - FQHC,Legacy | Organization Name,Legacy Recap | Est # of attendees,Legacy Recap | Est # of Engagement 1,Legacy Recap | Est # of Engagement 2,Legacy Recap | Name of Organization,Legacy Recap | YOUTUBE,Legacy Recap | # of YouTube videos,Legacy Recap | YouTube Reach,Legacy Recap | YouTube Engagement,Legacy Recap | TWITTER,Legacy Recap | # of Tweets,Legacy Recap | Twitter Impressions,Legacy Recap | Twitter Engagement,Legacy Recap | FACEBOOK,Legacy Recap | # of Facebook posts,Legacy Recap | Facebook Reach,Legacy Recap | Facebook Engagement,Legacy Recap | INSTAGRAM,Legacy Recap | # of Instagram posts,Legacy Recap | Instagram Reach,Legacy Recap | Instagram Impressions,Legacy Recap | Instagram Engagement,Legacy Recap | Instagram Exp Audience Reach,Legacy Recap | Target/Primary Population,Legacy Recap | Accomplishments,Legacy Recap | Challenges,Legacy Recap | Lessons Learned,Legacy Recap | Best-resonating Messages,Legacy Recap | Governance Activities Summary,Legacy Recap | Concerns Expressed,Legacy Recap | Barriers to Participation,Legacy Recap | Tactics and strategies,Legacy Recap | Other Notes,Digital Recap | CTA,Digital Recap | CTA Text 1,Digital Recap | CTA Text 2,Digital Recap | CTA Text 3,Digital Recap | CTA Text 4,Hybrid Recap | CTA,Hybrid Recap | CTA Text 1,Hybrid Recap | CTA Text 2,Hybrid Recap | CTA Text 3,Hybrid Recap | CTA Text 4,In-Person Recap | CTA,In-Person Recap | CTA Text 1,In-Person Recap | CTA Text 2,In-Person Recap | CTA Text 3,In-Person Recap | CTA Text 4,Non-Digital Non-Event Recap | CTA,Non-Digital Non-Event Recap | CTA Text 1,Non-Digital Non-Event Recap | CTA Text 2,Non-Digital Non-Event Recap | CTA Text 3,Non-Digital Non-Event Recap | CTA Text 4,Research Facing,TYPE,sum,Recap Type Submitted,#-Total Social Media Posts,#-Total Social Media Impressions,#-Total Social Media Engagement,#-Total Social Media Reach,#-Total Digital Attendees,#-Total Digital Engagement,#-Total Attendees,#-Total Engagement,#-Total Reach,#-Total Page Views,#-Total Material Distributed,Target Population,Partners Recapped,CTA,CTA Text,Accomplishments,Challenges,Lessons Learned,Barriers to Participation,Best-resonating message,Concerns expressed,Other notes,Governance Activities Summary
2019-08-02,North East Community Center Health Expo,11689,463547.0,Cancelled Last Minute,In-Person Event,Booth/Tabling,North East Community Center,10918 1/2 Bentley Street,Houston,TX                                                                                                                                                                                                      ,77093,Texas,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Association of County and City Health Officials (NACCHO),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-10,FiftyForward Matthew Walker Pancake Breakfast & Block Party,11158,463339.0,Cancelled,In-Person Event,Events,Matthew Walker Comprehensive Health Center,1035 14th Avenue North,Nashville,TN                                                                                                                                                                                                      ,37208,Tennessee ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FiftyForward,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-13,BGLC: NPHC Electronic Webinaar,10794,462688.0,Cancelled Last Minute,"Non-Digital, Non Event",Webinar,Digital,Digital,Digital,DC                                                                                                                                                                                                      ,,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Pan-Hellenic Council (NPHC),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-17,NBC USA -- Tennessee Baptist Missionary and Education (TBME) Convention Women's Conference-West,10914,462739.0,Cancelled,In-Person Event,Speaker Engagement/Presentation,New Salem Baptist Church,2237 South Parkway East,Memphis,TN                                                                                                                                                                                                      ,38814,Tennessee ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Baptist Convention, USA (NBCUSA)",0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-18,NAHH / National Association of Community Health Centers Expo,11500,463298.0,Cancelled,In-Person Event,CEP Other,Hyatt Regency Chicago,151 E Wacker Drive,Chicago,IL                                                                                                                                                                                                      ,60601,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-18,NAHH / National Association of Community Health Centers Expo,11499,463297.0,Cancelled,In-Person Event,CEP Other,Hyatt Regency Chicago,151 E Wacker Drive,Chicago,IL                                                                                                                                                                                                      ,60601,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-22,Edgefield Towers Health & Resource Fair,11695,463555.0,Cancelled,In-Person Event,Events,Edgefield Towers ,525 Shelby Avenue,Nashville,TN                                                                                                                                                                                                      ,37206,Tennessee ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FiftyForward,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-08-28,MD Anderson YMCA - St Patricks Young at Heart Event,11933,463707.0,Cancelled Last Minute,In-Person Event,Booth/Tabling,MD Anderson Family YMCA,705 Cavalcade Street,Houston,TX                                                                                                                                                                                                      ,77009,Texas,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YMCA of Greater Houston,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-09-02,NBC USA -- Annual Session,11769,463607.0,Cancelled,In-Person Event,Events,New Orleans Ernest N. Moral Convention Center,900 Convention Center Blvd,New Orleans,LA                                                                                                                                                                                                      ,70130,Louisiana,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Baptist Convention, USA (NBCUSA)",0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-09-21,FiftyForward McCabe Community Health Fair,10688,463340.0,Cancelled,In-Person Event,Events,McCabe Park,101 46th Avenue,Nashville,TN                                                                                                                                                                                                      ,37206,Tennessee ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FiftyForward,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-10-09,Asian Health Coalition (HEAL) - Mesa College Basic Needs Fair,11806,463817.0,Cancelled,In-Person Event,Events,Mesa Community College,7250 Mesa College Dr,San Diego,CA                                                                                                                                                                                                      ,92111,California,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian Health Coalition,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-10-10,Asian Health Coalition (A3M)-JACCC Presentation,12012,463775.0,Cancelled Last Minute,In-Person Event,Events,Japanese American Cultural & Community Center,244 S. San Pedro Street,Los Angeles,CA                                                                                                                                                                                                      ,90012,California,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian Health Coalition,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-10-24,FiftyForward Edgefield Towers Health & Resource Fair,10858,463586.0,Cancelled Last Minute,In-Person Event,Booth/Tabling,Edgefield Towers ,525 Shelby Avenue,Nashville,TN                                                                                                                                                                                                      ,37206,Tennessee ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FiftyForward,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-10-31,NAHH / 2019 SACNAS - The National Diversity in STEM Conference,11485,463299.0,Cancelled,In-Person Event,CEP Other,Hawaiâi Convention Center,1801 Kalakaua Avenue, Honolulu,HI                                                                                                                                                                                                      ,96815,Hawaii ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-11-09,NNLM-NER: Managing Your Medication CANCELLED Due to Weather,11247,463867.0,Cancelled,In-Person Event,Workshops,Brownfield Public Library,216 Main Street,Brownfield,MA                                                                                                                                                                                                      ,04010,Maine,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLM,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-11-19,NAHH / NLC City Summit ,11488,463302.0,Cancelled,In-Person Event,CEP Other,Henry B. Gonzalez Convention Center ,900 E Market St.,San Antonio,TX                                                                                                                                                                                                      ,78205,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-11-19,NAHH / NLC City Summit ,11776,463306.0,Cancelled,In-Person Event,CEP Other,Henry B. Gonzalez Convention Center ,900 E Market St.,San Antonio,TX                                                                                                                                                                                                      ,78205,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2019-11-22,NAHH / NLC City Summit ,11515,463305.0,Cancelled,In-Person Event,CEP Other,Henry B. Gonzalez Convention Center ,900 E Market St.,San Antonio,TX                                                                                                                                                                                                      ,78205,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-01-16,BGLC: Iota Phi Theta MLK Walk San Antonio,12307,464061.0,Cancelled,In-Person Event CPGI,Printed Collateral Distribution,Streets of San Antonio Texas,TBD,San Antonio,TX                                                                                                                                                                                                      ,78201,Texas,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iota Phi Theta Fraternity, Inc. (Iota)",0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-01-21,SNRS 34th Annual Conference,12586,464103.0,Cancelled,In-Person Event CPGI,Conference / Conference Panel,Sheraton New Orleans,500 Canal St,New Orleans,LA                                                                                                                                                                                                      ,70130,Louisiana,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Association of Colleges of Nursing (AACN),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-02-01,BGLC HBCU Tour Xavier University,11770,463965.0,Cancelled Last Minute,In-Person Event CPGI,Speaker Engagement/Presentation,Xavier University,One Drexel Drive,New Orleans,LA                                                                                                                                                                                                      ,70125,Louisiana,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Greek Letter Consortium (BGLC),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-02-11,CPGI/NAHN: Denver: CHARLAR Program Event,12958,464490.0,Cancelled,In-Person Event CPGI,Booth/Tabling,Knights of Columbus Hall ,"13645 E. Bayaud Ave. Aurora, ",Aurora,CO                                                                                                                                                                                                      ,80012,Colorado,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Association of Hispanic Nurses (NAHN),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-02-20,NBC USA - ,11377,464443.0,Cancelled,Digital Event CPGI,Non-Event,The Hill-Hernando Baptist Church,"1775 Memphis Street, Suite B",Hernando,MS                                                                                                                                                                                                      ,38632,Mississippi,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Baptist Convention, USA (NBCUSA)",0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-01,NAHH / MEA 1 in Los Lunas ,11702,464592.0,Cancelled Last Minute,In-Person Event,All of Us Journey 1,Mitchell Theatres Starlight 8,2226 Sun Ranch Village Loop SW, Los Lunas,NM                                                                                                                                                                                                      ,87031,New Mexico,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-02,NAHH / MEA 1 in Albuquerque - University of New Mexico,12763,464593.0,Cancelled Last Minute,In-Person Event,All of Us Journey 1,University of New Mexico,Smith Plaza,Albuquerque,NM                                                                                                                                                                                                      ,87131,New Mexico,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-03,Cobb Institute CME Presentation,12442,464403.0,Cancelled,In-Person Event,Speaker Engagement/Presentation,TBD,TBD,New Orleans,LA                                                                                                                                                                                                      ,,Louisiana,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Cobb Institute (W. Montague Cobb/NMA Health Institute),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-04,Cobb Institute/BGLC Henrietta Lacks Film and Discussion,12215,464057.0,Cancelled,In-Person Event CPGI,Speaker Engagement/Presentation,TBD,TBD,New Orleans,LA                                                                                                                                                                                                      ,77022,Louisiana,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Cobb Institute (W. Montague Cobb/NMA Health Institute),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-09,FiftyForward Journey Bus at Bordeaux Branch of Nashville Library,12484,464321.0,Cancelled,In-Person Event,All of Us Journey 2,Nashville Public Library-Bordeaux Branch,4000 Cleveland Street ,Nashville,TN                                                                                                                                                                                                      ,37218,Tennessee ,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FiftyForward,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-10,NAHH / MEA 1 in Las Cruces,12746,464595.0,Cancelled Last Minute,In-Person Event,All of Us Journey 1,New Mexico State University,Corbett Center Student Union,Las Cruces,NM                                                                                                                                                                                                      ,88003,New Mexico,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-11,NAHH / NLC City Summit ,11487,463303.0,Cancelled Last Minute,In-Person Event,CEP Other,Henry B. Gonzalez Convention Center ,900 E Market St.,San Antonio,TX                                                                                                                                                                                                      ,78205,"Digital, Non-Event (social, digital advertising)",,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-12,NNLM/ SCR/ DNA Basics: The Implications of Direct to Consumer DNA Testing,12349,464165.0,Cancelled,In-Person Event,Speaker Engagement/Presentation,Hurst Public Library,901 Precinct Line Road,Hurst,TX                                                                                                                                                                                                      ,76053,Texas,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLM,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-13,BGLC: Zeta Phi Beta State Leadership Conference,12597,463948.0,Cancelled,In-Person Event CPGI,Workshops,32BJ SEIU, 25 W 18th St,New York ,NY                                                                                                                                                                                                      ,10011,New York,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zeta Phi Beta Sorority, Inc. (Zeta)",0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-03-14,Be Well Shelby,12938,464531.0,Cancelled,In-Person Event,Booth/Tabling,Montevallo Orr Park,277 Park Drive,Montevallo,AL                                                                                                                                                                                                      ,35115,Alabama,,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southern All of Us,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,CANCELLED,0,Not Recapped,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
